TM,STN,TA,CA_TOT,SS,SI,WS,HM
2026-08-13 02:00:00,202,22.7,4.0,,,0.2,78.0
2026-08-13 02:00:00,203,21.8,4.0,,,0.4,83.0
2026-08-13 02:00:00,211,20.0,1.0,,,0.8,96.0
2026-08-13 02:00:00,212,20.1,3.0,,,0.0,87.0
2026-08-13 02:00:00,216,19.2,10.0,,,1.0,95.0
2026-08-13 02:00:00,217,20.1,8.0,,,0.8,95.0
2026-08-13 02:00:00,221,20.4,6.0,,,0.4,90.0
2026-08-13 02:00:00,226,19.8,7.0,,,0.2,97.0
2026-08-13 02:00:00,232,21.0,1.0,,,0.2,89.0
2026-08-13 02:00:00,235,24.5,1.0,,,2.6,71.0
2026-08-13 02:00:00,236,23.3,1.0,,,1.2,77.0
2026-08-13 02:00:00,238,20.8,3.0,,,0.1,94.0
2026-08-13 02:00:00,239,22.5,2.0,,,0.5,78.0
2026-08-13 02:00:00,243,23.1,4.0,,,0.4,83.0
2026-08-13 02:00:00,244,19.9,3.0,,,0.4,90.0
2026-08-13 02:00:00,245,22.4,2.0,,,1.1,82.0
2026-08-13 02:00:00,247,23.4,0.0,,,1.7,74.0
2026-08-13 02:00:00,248,17.6,0.0,,,0.2,100.0
2026-08-13 02:00:00,251,21.0,4.0,,,0.0,92.0
2026-08-13 02:00:00,252,23.7,8.0,,,0.2,82.0
2026-08-13 02:00:00,253,24.2,4.0,,,0.0,76.0
2026-08-13 02:00:00,254,23.1,3.0,,,1.3,79.0
2026-08-13 02:00:00,255,24.7,2.0,,,1.5,73.0
2026-08-13 02:00:00,257,24.5,2.0,,,0.8,80.0
2026-08-13 02:00:00,258,22.9,4.0,,,0.9,92.0
2026-08-13 02:00:00,259,24.7,10.0,,,0.2,79.0
2026-08-13 02:00:00,260,24.3,10.0,,,0.3,80.0
2026-08-13 02:00:00,261,22.8,4.0,,,0.6,84.0
2026-08-13 02:00:00,262,23.5,8.0,,,0.3,81.0
2026-08-13 02:00:00,263,19.7,0.0,,,0.3,95.0
2026-08-13 02:00:00,264,19.5,2.0,,,0.2,93.0
2026-08-13 02:00:00,266,24.7,1.0,,,1.3,68.0
2026-08-13 02:00:00,268,21.3,4.0,,,1.3,88.0
2026-08-13 02:00:00,271,19.8,8.0,,,0.2,92.0
2026-08-13 02:00:00,272,21.1,10.0,,,0.1,88.0
2026-08-13 02:00:00,273,22.5,2.0,,,1.1,77.0
2026-08-13 02:00:00,276,19.3,2.0,,,0.4,100.0
2026-08-13 02:00:00,277,23.5,6.0,,,3.0,83.0
2026-08-13 02:00:00,278,19.1,2.0,,,0.4,97.0
2026-08-13 02:00:00,279,21.6,1.0,,,0.2,85.0
2026-08-13 02:00:00,281,20.7,6.0,,,0.6,92.0
2026-08-13 02:00:00,283,23.0,6.0,,,0.6,86.0
2026-08-13 02:00:00,284,19.1,0.0,,,1.5,92.0
2026-08-13 02:00:00,285,21.1,3.0,,,0.7,91.0
2026-08-13 02:00:00,288,24.8,2.0,,,0.5,72.0
2026-08-13 02:00:00,289,20.7,3.0,,,0.1,91.0
2026-08-13 02:00:00,294,22.4,3.0,,,0.0,85.0
2026-08-13 02:00:00,295,23.0,1.0,,,0.9,80.0
2026-08-13 02:00:00,296,24.2,4.0,,,0.4,79.0
2026-08-13 03:00:00,90,23.3,9.0,,,3.5,94.0
2026-08-13 03:00:00,93,21.9,4.0,,,0.2,85.0
2026-08-13 03:00:00,95,19.2,4.0,,,1.9,93.0
2026-08-13 03:00:00,98,20.6,6.0,,,0.7,74.0
2026-08-13 03:00:00,99,19.8,7.0,,,2.5,81.0
2026-08-13 03:00:00,100,19.2,10.0,,,3.4,97.0
2026-08-13 03:00:00,101,22.3,6.0,,,1.3,77.0
2026-08-13 03:00:00,102,21.9,10.0,,,0.4,83.0
2026-08-13 03:00:00,104,22.2,0.0,,,2.0,100.0
2026-08-13 03:00:00,105,22.5,0.0,,,2.9,96.0
2026-08-13 03:00:00,106,23.0,10.0,,,2.7,95.0
2026-08-13 03:00:00,108,22.8,5.0,,,2.4,69.0
2026-08-13 03:00:00,112,23.9,5.0,,,1.8,69.0
2026-08-13 03:00:00,114,21.2,3.0,,,1.0,82.0
2026-08-13 03:00:00,115,24.3,2.0,,,6.0,88.0
2026-08-13 03:00:00,119,24.2,4.0,,,1.7,66.0
2026-08-13 03:00:00,121,19.9,2.0,,,0.3,92.0
2026-08-13 03:00:00,127,21.5,4.0,,,0.5,84.0
2026-08-13 03:00:00,129,23.0,3.0,,,3.0,75.0
2026-08-13 03:00:00,130,23.2,10.0,,,2.1,97.0
2026-08-13 03:00:00,131,22.9,0.0,,,2.3,72.0
2026-08-13 03:00:00,133,22.2,1.0,,,0.0,81.0
2026-08-13 03:00:00,135,18.3,3.0,,,0.0,93.0
2026-08-13 03:00:00,136,20.6,3.0,,,0.1,83.0
2026-08-13 03:00:00,137,20.7,2.0,,,0.4,93.0
2026-08-13 03:00:00,138,25.0,10.0,,,1.8,73.0
2026-08-13 03:00:00,140,23.6,3.0,,,1.1,80.0
2026-08-13 03:00:00,143,22.9,2.0,,,0.2,75.0
2026-08-13 03:00:00,146,23.7,1.0,,,0.0,73.0
2026-08-13 03:00:00,152,23.1,0.0,,,2.0,81.0
2026-08-13 03:00:00,155,25.4,2.0,,,1.0,67.0
2026-08-13 03:00:00,156,25.4,4.0,,,0.2,72.0
2026-08-13 03:00:00,159,24.8,4.0,,,2.7,69.0
2026-08-13 03:00:00,162,23.6,5.0,,,0.8,74.0
2026-08-13 03:00:00,165,24.6,7.0,,,2.3,78.0
2026-08-13 03:00:00,168,25.7,0.0,,,2.6,64.0
2026-08-13 03:00:00,169,23.2,3.0,,,2.5,79.0
2026-08-13 03:00:00,170,23.9,6.0,,,2.0,72.0
2026-08-13 03:00:00,172,21.9,2.0,,,1.8,99.0
2026-08-13 03:00:00,174,18.9,3.0,,,0.0,95.0
2026-08-13 03:00:00,177,23.6,3.0,,,2.4,75.0
2026-08-13 03:00:00,181,20.3,1.0,,,1.3,88.0
2026-08-13 03:00:00,184,26.1,6.0,,,0.9,77.0
2026-08-13 03:00:00,185,24.9,4.0,,,4.0,80.0
2026-08-13 03:00:00,188,26.9,8.0,,,3.1,72.0
2026-08-13 03:00:00,189,25.9,4.0,,,1.8,78.0
2026-08-13 03:00:00,192,20.3,1.0,,,0.2,88.0
2026-08-13 03:00:00,201,21.6,7.0,,,1.6,73.0
2026-08-13 03:00:00,202,22.1,4.0,,,0.1,82.0
2026-08-13 03:00:00,203,20.9,3.0,,,0.0,88.0
2026-08-13 03:00:00,211,20.0,2.0,,,0.6,97.0
2026-08-13 03:00:00,212,20.2,10.0,,,0.5,87.0
2026-08-13 03:00:00,216,19.3,10.0,,,2.2,94.0
2026-08-13 03:00:00,217,20.1,3.0,,,1.1,96.0
2026-08-13 03:00:00,221,20.6,10.0,,,0.2,90.0
2026-08-13 03:00:00,226,18.7,2.0,,,0.0,99.0
2026-08-13 03:00:00,232,20.3,3.0,,,0.1,96.0
2026-08-13 03:00:00,235,24.0,1.0,,,1.8,73.0
2026-08-13 03:00:00,236,22.8,3.0,,,1.3,79.0
2026-08-13 03:00:00,238,19.9,0.0,,,0.0,96.0
2026-08-13 03:00:00,239,21.6,0.0,,,0.4,83.0
2026-08-13 03:00:00,243,22.3,3.0,,,0.2,86.0
2026-08-13 03:00:00,244,19.1,3.0,,,0.1,92.0
2026-08-13 03:00:00,245,21.7,3.0,,,0.8,85.0
2026-08-13 03:00:00,247,22.5,3.0,,,0.3,76.0
2026-08-13 03:00:00,248,17.3,2.0,,,0.5,100.0
2026-08-13 03:00:00,251,21.3,3.0,,,1.5,91.0
2026-08-13 03:00:00,252,22.8,1.0,,,0.0,87.0
2026-08-13 03:00:00,253,23.7,4.0,,,0.4,76.0
2026-08-13 03:00:00,254,22.1,4.0,,,1.3,82.0
2026-08-13 03:00:00,255,25.0,2.0,,,1.5,71.0
2026-08-13 03:00:00,257,23.9,2.0,,,0.6,82.0
2026-08-13 03:00:00,258,22.5,5.0,,,1.4,89.0
2026-08-13 03:00:00,259,24.6,10.0,,,0.6,78.0
2026-08-13 03:00:00,260,24.1,10.0,,,0.9,81.0
2026-08-13 03:00:00,261,22.3,4.0,,,0.2,87.0
2026-08-13 03:00:00,262,22.5,4.0,,,0.8,85.0
2026-08-13 03:00:00,263,19.3,3.0,,,0.4,95.0
2026-08-13 03:00:00,264,18.9,2.0,,,0.0,95.0
2026-08-13 03:00:00,266,24.1,1.0,,,0.6,71.0
2026-08-13 03:00:00,268,21.1,4.0,,,0.0,89.0
2026-08-13 03:00:00,271,19.0,7.0,,,0.1,95.0
2026-08-13 03:00:00,272,21.3,9.0,,,0.4,88.0
2026-08-13 03:00:00,273,20.6,3.0,,,0.9,86.0
2026-08-13 03:00:00,276,18.8,7.0,,,0.3,100.0
2026-08-13 03:00:00,277,23.5,6.0,,,3.1,83.0
2026-08-13 03:00:00,278,18.8,2.0,,,0.7,99.0
2026-08-13 03:00:00,279,21.0,2.0,,,0.6,86.0
2026-08-13 03:00:00,281,20.7,8.0,,,0.4,93.0
2026-08-13 03:00:00,283,22.8,6.0,,,0.9,87.0
2026-08-13 03:00:00,284,18.2,2.0,,,0.3,93.0
2026-08-13 03:00:00,285,20.4,3.0,,,0.7,94.0
2026-08-13 03:00:00,288,23.8,2.0,,,1.1,75.0
2026-08-13 03:00:00,289,20.2,3.0,,,0.1,93.0
2026-08-13 03:00:00,294,22.5,6.0,,,0.1,84.0
2026-08-13 03:00:00,295,22.7,1.0,,,1.2,82.0
2026-08-13 03:00:00,296,23.7,5.0,,,0.9,81.0
2026-08-13 04:00:00,90,23.0,8.0,,,3.6,94.0
2026-08-13 04:00:00,93,21.6,0.0,,,0.8,90.0
2026-08-13 04:00:00,95,19.3,4.0,,,0.3,93.0
2026-08-13 04:00:00,98,20.3,6.0,,,0.7,75.0
2026-08-13 04:00:00,99,19.7,7.0,,,2.5,83.0
2026-08-13 04:00:00,100,19.2,10.0,,,2.6,96.0
2026-08-13 04:00:00,101,22.2,2.0,,,0.6,77.0
2026-08-13 04:00:00,102,22.5,7.0,,,1.2,77.0
2026-08-13 04:00:00,104,23.0,6.0,,,3.3,98.0
2026-08-13 04:00:00,105,23.2,1.0,,,2.8,94.0
2026-08-13 04:00:00,106,23.7,6.0,,,5.0,97.0
2026-08-13 04:00:00,108,22.4,5.0,,,2.5,71.0
2026-08-13 04:00:00,112,23.7,7.0,,,2.2,70.0
2026-08-13 04:00:00,114,21.7,9.0,,,0.1,81.0
2026-08-13 04:00:00,115,24.4,4.0,,,5.5,87.0
2026-08-13 04:00:00,119,23.7,5.0,,,1.3,68.0
2026-08-13 04:00:00,121,19.9,10.0,,,0.1,93.0
2026-08-13 04:00:00,127,21.1,3.0,,,0.2,85.0
2026-08-13 04:00:00,129,22.1,5.0,,,2.2,80.0
2026-08-13 04:00:00,130,22.9,6.0,,,2.3,99.0
2026-08-13 04:00:00,131,22.6,3.0,,,2.0,73.0
2026-08-13 04:00:00,133,21.6,2.0,,,0.0,84.0
2026-08-13 04:00:00,135,17.8,2.0,,,0.1,93.0
2026-08-13 04:00:00,136,19.8,7.0,,,0.5,88.0
2026-08-13 04:00:00,137,20.6,3.0,,,0.0,93.0
2026-08-13 04:00:00,138,25.0,10.0,,,2.1,73.0
2026-08-13 04:00:00,140,23.2,3.0,,,1.8,80.0
2026-08-13 04:00:00,143,22.9,6.0,,,0.5,77.0
2026-08-13 04:00:00,146,23.1,0.0,,,0.9,76.0
2026-08-13 04:00:00,152,23.3,0.0,,,2.3,79.0
2026-08-13 04:00:00,155,25.3,2.0,,,1.2,68.0
2026-08-13 04:00:00,156,24.7,3.0,,,0.9,74.0
2026-08-13 04:00:00,159,24.5,4.0,,,1.2,71.0
2026-08-13 04:00:00,162,23.0,1.0,,,0.9,78.0
2026-08-13 04:00:00,165,24.9,8.0,,,1.5,79.0
2026-08-13 04:00:00,168,25.3,0.0,,,2.7,69.0
2026-08-13 04:00:00,169,23.6,6.0,,,3.3,79.0
2026-08-13 04:00:00,170,23.4,7.0,,,0.8,75.0
2026-08-13 04:00:00,172,21.3,3.0,,,0.4,100.0
2026-08-13 04:00:00,174,18.5,3.0,,,0.3,96.0
2026-08-13 04:00:00,177,23.3,5.0,,,3.0,77.0
2026-08-13 04:00:00,181,20.7,3.0,,,1.5,83.0
2026-08-13 04:00:00,184,26.1,8.0,,,2.8,79.0
2026-08-13 04:00:00,185,24.0,4.0,,,3.2,84.0
2026-08-13 04:00:00,188,26.4,5.0,,,2.4,75.0
2026-08-13 04:00:00,189,25.9,4.0,,,2.5,76.0
2026-08-13 04:00:00,192,20.0,1.0,,,0.1,91.0
2026-08-13 04:00:00,201,21.4,7.0,,,1.3,74.0
2026-08-13 04:00:00,202,22.0,10.0,,,0.1,79.0
2026-08-13 04:00:00,203,20.5,6.0,,,0.1,90.0
2026-08-13 04:00:00,211,19.8,0.0,,,0.2,97.0
2026-08-13 04:00:00,212,20.0,9.0,,,0.9,88.0
2026-08-13 04:00:00,216,19.8,10.0,,,3.4,92.0
2026-08-13 04:00:00,217,20.0,0.0,,,0.0,96.0
2026-08-13 04:00:00,221,19.5,3.0,,,0.3,95.0
2026-08-13 04:00:00,226,18.6,3.0,,,0.3,100.0
2026-08-13 04:00:00,232,19.8,4.0,,,0.3,99.0
2026-08-13 04:00:00,235,23.3,5.0,,,2.2,76.0
2026-08-13 04:00:00,236,22.1,0.0,,,0.7,82.0
2026-08-13 04:00:00,238,19.3,3.0,,,0.0,98.0
2026-08-13 04:00:00,239,21.2,3.0,,,0.6,85.0
2026-08-13 04:00:00,243,22.5,3.0,,,1.2,83.0
2026-08-13 04:00:00,244,18.8,0.0,,,0.3,94.0
2026-08-13 04:00:00,245,21.4,3.0,,,0.3,84.0
2026-08-13 04:00:00,247,21.6,2.0,,,2.0,80.0
2026-08-13 04:00:00,248,16.6,0.0,,,0.1,100.0
2026-08-13 04:00:00,251,20.3,3.0,,,0.3,94.0
2026-08-13 04:00:00,252,22.1,4.0,,,1.3,91.0
2026-08-13 04:00:00,253,23.2,3.0,,,0.5,79.0
2026-08-13 04:00:00,254,21.1,3.0,,,0.0,88.0
2026-08-13 04:00:00,255,24.3,5.0,,,0.7,73.0
2026-08-13 04:00:00,257,23.0,2.0,,,0.0,86.0
2026-08-13 04:00:00,258,22.1,1.0,,,0.6,92.0
2026-08-13 04:00:00,259,24.3,8.0,,,0.3,80.0
2026-08-13 04:00:00,260,23.4,7.0,,,1.5,83.0
2026-08-13 04:00:00,261,22.7,8.0,,,0.0,87.0
2026-08-13 04:00:00,262,24.0,1.0,,,0.7,73.0
2026-08-13 04:00:00,263,18.9,2.0,,,0.5,97.0
2026-08-13 04:00:00,264,18.4,0.0,,,0.4,95.0
2026-08-13 04:00:00,266,23.2,1.0,,,0.5,74.0
2026-08-13 04:00:00,268,20.5,1.0,,,0.0,92.0
2026-08-13 04:00:00,271,18.9,7.0,,,0.1,95.0
2026-08-13 04:00:00,272,20.4,9.0,,,1.8,93.0
2026-08-13 04:00:00,273,20.1,3.0,,,0.9,90.0
2026-08-13 04:00:00,276,19.3,10.0,,,0.5,100.0
2026-08-13 04:00:00,277,23.0,7.0,,,3.5,89.0
2026-08-13 04:00:00,278,18.8,3.0,,,0.1,98.0
2026-08-13 04:00:00,279,20.8,2.0,,,0.1,87.0
2026-08-13 04:00:00,281,20.9,10.0,,,0.5,92.0
2026-08-13 04:00:00,283,22.6,7.0,,,0.4,88.0
2026-08-13 04:00:00,284,18.0,2.0,,,0.2,93.0
2026-08-13 04:00:00,285,20.1,2.0,,,0.6,94.0
2026-08-13 04:00:00,288,23.1,2.0,,,0.2,79.0
2026-08-13 04:00:00,289,19.7,3.0,,,0.2,95.0
2026-08-13 04:00:00,294,22.4,5.0,,,0.3,85.0
2026-08-13 04:00:00,295,22.4,1.0,,,0.6,82.0
2026-08-13 04:00:00,296,22.7,3.0,,,0.2,84.0
2026-08-13 05:00:00,90,22.7,10.0,,,2.8,95.0
2026-08-13 05:00:00,93,22.2,7.0,,,0.2,88.0
2026-08-13 05:00:00,95,19.0,6.0,,,1.1,94.0
2026-08-13 05:00:00,98,20.2,6.0,,,0.5,77.0
2026-08-13 05:00:00,99,19.7,5.0,,,1.8,81.0
2026-08-13 05:00:00,100,19.3,10.0,,,4.6,96.0
2026-08-13 05:00:00,101,22.2,7.0,,,0.3,78.0
2026-08-13 05:00:00,102,22.1,10.0,,,1.3,80.0
2026-08-13 05:00:00,104,23.1,6.0,,,3.3,98.0
2026-08-13 05:00:00,105,23.5,6.0,,,3.0,93.0
2026-08-13 05:00:00,106,24.0,6.0,,,5.9,94.0
2026-08-13 05:00:00,108,22.2,7.0,,,1.9,72.0
2026-08-13 05:00:00,112,23.4,7.0,,,2.0,72.0
2026-08-13 05:00:00,114,21.8,10.0,,,0.3,80.0
2026-08-13 05:00:00,115,24.2,4.0,,,7.7,89.0
2026-08-13 05:00:00,119,22.3,6.0,,,0.7,76.0
2026-08-13 05:00:00,121,20.0,0.0,,,0.1,94.0
2026-08-13 05:00:00,127,20.6,10.0,,,0.5,88.0
2026-08-13 05:00:00,129,21.9,6.0,,,1.5,82.0
2026-08-13 05:00:00,130,23.5,7.0,,,2.4,100.0
2026-08-13 05:00:00,131,22.5,4.0,,,2.1,74.0
2026-08-13 05:00:00,133,21.0,4.0,,,1.1,88.0
2026-08-13 05:00:00,135,17.5,3.0,,,0.6,94.0
2026-08-13 05:00:00,136,20.5,8.0,,,0.0,85.0
2026-08-13 05:00:00,137,20.2,3.0,,,0.0,94.0
2026-08-13 05:00:00,138,24.9,10.0,,,2.6,73.0
2026-08-13 05:00:00,140,22.8,5.0,,,1.5,81.0
2026-08-13 05:00:00,143,22.8,7.0,,,0.1,76.0
2026-08-13 05:00:00,146,22.7,3.0,,,1.4,77.0
2026-08-13 05:00:00,152,23.1,2.0,,,1.9,80.0
2026-08-13 05:00:00,155,24.4,5.0,,,0.8,72.0
2026-08-13 05:00:00,156,24.1,4.0,,,0.1,78.0
2026-08-13 05:00:00,159,24.6,5.0,,,1.6,70.0
2026-08-13 05:00:00,162,22.9,6.0,,,1.4,80.0
2026-08-13 05:00:00,165,24.7,6.0,,,0.6,82.0
2026-08-13 05:00:00,168,25.2,1.0,,,3.7,66.0
2026-08-13 05:00:00,169,23.7,6.0,,,3.0,77.0
2026-08-13 05:00:00,170,23.5,6.0,,,1.1,78.0
2026-08-13 05:00:00,172,20.8,4.0,,,0.8,100.0
2026-08-13 05:00:00,174,18.0,3.0,,,0.0,95.0
2026-08-13 05:00:00,177,23.0,4.0,,,1.2,77.0
2026-08-13 05:00:00,181,20.2,5.0,,,1.3,87.0
2026-08-13 05:00:00,184,25.5,6.0,,,1.2,84.0
2026-08-13 05:00:00,185,24.4,1.0,,,3.2,82.0
2026-08-13 05:00:00,188,26.2,5.0,,,2.3,76.0
2026-08-13 05:00:00,189,25.8,2.0,,,2.5,77.0
2026-08-13 05:00:00,192,20.0,3.0,,,0.6,92.0
2026-08-13 05:00:00,201,21.6,7.0,,,1.4,75.0
2026-08-13 05:00:00,202,22.5,10.0,,,0.8,77.0
2026-08-13 05:00:00,203,21.5,10.0,,,0.1,87.0
2026-08-13 05:00:00,211,19.8,2.0,,,0.4,98.0
2026-08-13 05:00:00,212,20.0,4.0,,,0.3,89.0
2026-08-13 05:00:00,216,19.9,10.0,,,3.0,94.0
2026-08-13 05:00:00,217,20.1,10.0,,,0.7,96.0
2026-08-13 05:00:00,221,19.9,0.0,,,0.3,94.0
2026-08-13 05:00:00,226,18.3,6.0,,,0.2,100.0
2026-08-13 05:00:00,232,19.5,3.0,,,0.0,99.0
2026-08-13 05:00:00,235,23.0,6.0,,,1.9,76.0
2026-08-13 05:00:00,236,21.7,4.0,,,0.8,82.0
2026-08-13 05:00:00,238,19.3,4.0,,,0.0,98.0
2026-08-13 05:00:00,239,20.6,4.0,,,0.9,89.0
2026-08-13 05:00:00,243,22.2,5.0,,,1.6,82.0
2026-08-13 05:00:00,244,18.3,0.0,,,0.2,95.0
2026-08-13 05:00:00,245,21.0,4.0,,,0.9,86.0
2026-08-13 05:00:00,247,20.9,3.0,,,2.1,83.0
2026-08-13 05:00:00,248,16.5,3.0,,,0.1,100.0
2026-08-13 05:00:00,251,20.4,4.0,,,0.4,94.0
2026-08-13 05:00:00,252,21.7,4.0,,,1.1,91.0
2026-08-13 05:00:00,253,23.3,6.0,,,0.3,78.0
2026-08-13 05:00:00,254,20.4,0.0,,,0.4,89.0
2026-08-13 05:00:00,255,23.6,3.0,,,0.0,77.0
2026-08-13 05:00:00,257,22.8,5.0,,,1.0,86.0
2026-08-13 05:00:00,258,21.4,4.0,,,2.2,92.0
2026-08-13 05:00:00,259,23.3,7.0,,,0.7,85.0
2026-08-13 05:00:00,260,22.5,4.0,,,0.7,85.0
2026-08-13 05:00:00,261,22.6,9.0,,,0.3,88.0
2026-08-13 05:00:00,262,22.2,1.0,,,0.5,81.0
2026-08-13 05:00:00,263,18.7,3.0,,,0.4,97.0
2026-08-13 05:00:00,264,17.9,2.0,,,0.0,96.0
2026-08-13 05:00:00,266,23.2,1.0,,,0.8,75.0
2026-08-13 05:00:00,268,20.3,4.0,,,0.0,92.0
2026-08-13 05:00:00,271,19.2,10.0,,,0.2,96.0
2026-08-13 05:00:00,272,20.1,7.0,,,0.2,96.0
2026-08-13 05:00:00,273,20.3,3.0,,,1.2,87.0
2026-08-13 05:00:00,276,19.7,10.0,,,1.9,100.0
2026-08-13 05:00:00,277,22.7,4.0,,,2.3,90.0
2026-08-13 05:00:00,278,18.5,3.0,,,0.0,100.0
2026-08-13 05:00:00,279,20.7,2.0,,,1.3,89.0
2026-08-13 05:00:00,281,21.0,8.0,,,0.1,92.0
2026-08-13 05:00:00,283,22.5,9.0,,,0.7,89.0
2026-08-13 05:00:00,284,17.7,2.0,,,0.6,94.0
2026-08-13 05:00:00,285,19.6,3.0,,,0.5,95.0
2026-08-13 05:00:00,288,22.8,2.0,,,0.8,80.0
2026-08-13 05:00:00,289,19.0,3.0,,,0.5,97.0
2026-08-13 05:00:00,294,21.9,2.0,,,0.1,87.0
2026-08-13 05:00:00,295,22.5,3.0,,,0.9,82.0
2026-08-13 05:00:00,296,22.9,8.0,,,0.2,84.0
2026-08-13 06:00:00,90,22.9,6.0,0.0,0.01,2.9,95.0
2026-08-13 06:00:00,93,21.7,6.0,0.0,0.0,0.2,90.0
2026-08-13 06:00:00,95,19.8,8.0,0.0,0.0,0.5,92.0
2026-08-13 06:00:00,98,20.0,7.0,0.0,0.0,0.5,79.0
2026-08-13 06:00:00,99,19.4,7.0,0.0,0.0,1.4,84.0
2026-08-13 06:00:00,100,19.3,9.0,0.0,0.0,3.0,97.0
2026-08-13 06:00:00,101,22.2,6.0,0.0,0.0,0.3,81.0
2026-08-13 06:00:00,102,22.1,10.0,0.0,0.0,1.3,81.0
2026-08-13 06:00:00,104,23.3,10.0,0.0,0.01,3.2,97.0
2026-08-13 06:00:00,105,23.6,10.0,0.0,0.0,2.2,91.0
2026-08-13 06:00:00,106,24.1,10.0,0.0,0.01,5.3,92.0
2026-08-13 06:00:00,108,22.1,7.0,0.0,0.01,1.7,74.0
2026-08-13 06:00:00,112,23.2,8.0,0.0,0.01,2.9,73.0
2026-08-13 06:00:00,114,21.9,7.0,0.0,0.0,0.7,80.0
2026-08-13 06:00:00,115,24.1,4.0,0.0,0.01,5.6,91.0
2026-08-13 06:00:00,119,22.5,6.0,0.0,0.0,0.5,75.0
2026-08-13 06:00:00,121,20.0,10.0,0.0,0.0,0.5,96.0
2026-08-13 06:00:00,127,21.5,7.0,0.0,0.0,0.0,85.0
2026-08-13 06:00:00,129,21.8,7.0,0.0,0.0,1.6,82.0
2026-08-13 06:00:00,130,23.5,6.0,0.0,,2.1,99.0
2026-08-13 06:00:00,131,22.2,4.0,0.0,0.0,2.2,74.0
2026-08-13 06:00:00,133,20.9,3.0,0.0,0.0,0.9,88.0
2026-08-13 06:00:00,135,18.2,4.0,0.0,0.0,0.5,93.0
2026-08-13 06:00:00,136,20.9,10.0,0.0,0.0,0.2,83.0
2026-08-13 06:00:00,137,19.7,2.0,0.0,0.0,0.8,94.0
2026-08-13 06:00:00,138,24.7,6.0,0.0,0.01,1.8,76.0
2026-08-13 06:00:00,140,22.9,5.0,0.0,,2.6,81.0
2026-08-13 06:00:00,143,22.3,2.0,0.0,0.0,0.4,78.0
2026-08-13 06:00:00,146,22.0,3.0,0.0,0.0,1.5,79.0
2026-08-13 06:00:00,152,23.5,7.0,0.0,0.0,1.7,79.0
2026-08-13 06:00:00,155,24.1,5.0,0.0,0.01,0.7,75.0
2026-08-13 06:00:00,156,23.7,5.0,0.0,1.53,0.9,79.0
2026-08-13 06:00:00,159,24.3,1.0,0.0,0.0,1.7,71.0
2026-08-13 06:00:00,162,23.1,7.0,0.0,0.0,1.1,77.0
2026-08-13 06:00:00,165,24.4,7.0,0.0,0.0,1.5,81.0
2026-08-13 06:00:00,168,25.2,1.0,0.0,0.0,4.3,65.0
2026-08-13 06:00:00,169,23.8,7.0,0.0,0.0,4.0,78.0
2026-08-13 06:00:00,170,23.1,7.0,0.0,0.0,1.6,78.0
2026-08-13 06:00:00,172,20.6,5.0,0.0,0.0,0.4,100.0
2026-08-13 06:00:00,174,17.8,3.0,0.0,,0.0,97.0
2026-08-13 06:00:00,177,23.0,7.0,0.0,0.01,2.2,77.0
2026-08-13 06:00:00,181,18.9,2.0,0.0,0.0,0.2,93.0
2026-08-13 06:00:00,184,25.4,9.0,0.0,0.0,2.2,80.0
2026-08-13 06:00:00,185,24.8,4.0,0.0,0.0,2.9,82.0
2026-08-13 06:00:00,188,25.5,4.0,0.0,,2.2,81.0
2026-08-13 06:00:00,189,25.7,2.0,0.0,0.0,2.2,77.0
2026-08-13 06:00:00,192,19.5,2.0,0.0,0.0,0.3,93.0
2026-08-13 06:00:00,201,20.9,7.0,0.0,,1.1,80.0
2026-08-13 06:00:00,202,22.4,6.0,0.0,,0.7,79.0
2026-08-13 06:00:00,203,21.2,4.0,0.0,,0.5,89.0
2026-08-13 06:00:00,211,19.9,4.0,0.0,,0.2,98.0
2026-08-13 06:00:00,212,19.7,3.0,0.0,,0.0,90.0
2026-08-13 06:00:00,216,19.9,10.0,0.0,0.0,3.2,93.0
2026-08-13 06:00:00,217,20.2,9.0,0.0,,0.2,97.0
2026-08-13 06:00:00,221,19.9,4.0,0.0,,0.0,94.0
2026-08-13 06:00:00,226,18.3,3.0,0.0,,0.0,100.0
2026-08-13 06:00:00,232,19.2,6.0,0.0,,0.7,99.0
2026-08-13 06:00:00,235,22.7,7.0,0.0,0.01,1.8,78.0
2026-08-13 06:00:00,236,21.7,5.0,0.0,,1.1,83.0
2026-08-13 06:00:00,238,18.9,2.0,0.0,,0.0,99.0
2026-08-13 06:00:00,239,20.3,4.0,0.0,0.0,0.9,90.0
2026-08-13 06:00:00,243,21.6,4.0,0.0,,0.0,85.0
2026-08-13 06:00:00,244,18.4,2.0,0.0,,0.2,96.0
2026-08-13 06:00:00,245,20.8,5.0,0.0,0.0,0.6,87.0
2026-08-13 06:00:00,247,20.5,3.0,0.0,,2.6,84.0
2026-08-13 06:00:00,248,16.0,3.0,0.0,,0.1,100.0
2026-08-13 06:00:00,251,20.2,5.0,0.0,0.0,0.5,94.0
2026-08-13 06:00:00,252,21.3,4.0,0.0,0.0,0.8,94.0
2026-08-13 06:00:00,253,23.5,2.0,0.0,0.0,1.5,77.0
2026-08-13 06:00:00,254,20.2,5.0,0.0,0.0,1.0,91.0
2026-08-13 06:00:00,255,23.9,4.0,0.0,0.0,0.5,76.0
2026-08-13 06:00:00,257,22.6,2.0,0.0,0.0,0.2,87.0
